Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
14-Mar-20,2020-03-14,Deceased,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Mar-20,2020-03-15,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Mar-20,2020-03-16,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-20,2020-03-17,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Mar-20,2020-03-18,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Mar-20,2020-03-19,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20-Mar-20,2020-03-20,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-20,2020-03-21,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-20,2020-03-22,Deceased,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-20,2020-03-23,Deceased,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24-Mar-20,2020-03-24,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25-Mar-20,2020-03-25,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Mar-20,2020-03-26,Deceased,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Mar-20,2020-03-27,Deceased,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Mar-20,2020-03-28,Deceased,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29-Mar-20,2020-03-29,Deceased,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Mar-20,2020-03-30,Deceased,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0
31-Mar-20,2020-03-31,Deceased,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
01-Apr-20,2020-04-01,Deceased,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
02-Apr-20,2020-04-02,Deceased,14,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03-Apr-20,2020-04-03,Deceased,14,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
04-Apr-20,2020-04-04,Deceased,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
05-Apr-20,2020-04-05,Deceased,22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0
06-Apr-20,2020-04-06,Deceased,16,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
07-Apr-20,2020-04-07,Deceased,27,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,6,12,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
08-Apr-20,2020-04-08,Deceased,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,8,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0
09-Apr-20,2020-04-09,Deceased,46,0,2,0,0,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,0,9,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10-Apr-20,2020-04-10,Deceased,22,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11-Apr-20,2020-04-11,Deceased,40,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,4,17,0,0,0,0,0,0,1,6,0,1,2,0,1,0,0,0
12-Apr-20,2020-04-12,Deceased,42,0,1,0,0,0,0,0,0,0,5,0,2,1,0,0,1,0,0,0,0,3,22,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0
13-Apr-20,2020-04-13,Deceased,27,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14-Apr-20,2020-04-14,Deceased,37,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,3,18,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0
15-Apr-20,2020-04-15,Deceased,27,0,3,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,0,0,0,0,9,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0
16-Apr-20,2020-04-16,Deceased,26,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,1,0,0,1,0,0,2,0,3,0
17-Apr-20,2020-04-17,Deceased,38,0,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,0,0,0,14,7,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
18-Apr-20,2020-04-18,Deceased,35,0,2,0,0,1,0,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0
19-Apr-20,2020-04-19,Deceased,38,0,1,0,0,0,0,0,0,0,2,0,10,0,0,0,0,2,0,0,0,3,12,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0
20-Apr-20,2020-04-20,Deceased,33,0,3,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0
21-Apr-20,2020-04-21,Deceased,53,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,4,19,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0
22-Apr-20,2020-04-22,Deceased,36,0,2,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23-Apr-20,2020-04-23,Deceased,40,0,3,0,0,0,0,0,0,0,2,0,9,0,0,0,1,0,0,0,0,3,14,0,0,0,0,0,0,1,1,0,2,1,0,3,0,0,0
24-Apr-20,2020-04-24,Deceased,59,0,2,0,0,0,0,0,0,0,3,0,15,0,0,0,0,1,1,0,0,9,18,0,0,0,0,0,0,0,4,0,2,0,0,1,0,3,0
25-Apr-20,2020-04-25,Deceased,44,0,2,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,7,22,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0
26-Apr-20,2020-04-26,Deceased,56,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,4,19,0,0,0,0,0,0,1,7,0,1,0,0,3,0,2,0
27-Apr-20,2020-04-27,Deceased,58,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,7,27,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0
28-Apr-20,2020-04-28,Deceased,69,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,10,31,0,0,0,0,0,0,0,2,0,1,0,0,3,0,2,0
29-Apr-20,2020-04-29,Deceased,71,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,1,0,0,0,10,32,0,0,0,0,0,0,0,3,0,2,0,0,5,0,0,0
30-Apr-20,2020-04-30,Deceased,75,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,0,1,0,0,0,7,27,0,0,0,0,0,0,1,3,0,0,3,0,1,0,11,0
01-May-20,2020-05-01,Deceased,77,0,2,0,0,1,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,4,0,1,0,0,2,1,8,0
02-May-20,2020-05-02,Deceased,92,0,0,0,0,1,0,0,0,0,3,0,26,1,0,0,0,3,0,0,0,6,36,0,0,0,0,0,0,0,6,0,1,1,0,1,0,7,0
03-May-20,2020-05-03,Deceased,140,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,1,3,0,1,0,0,0,0,74,0
04-May-20,2020-05-04,Deceased,103,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,2,0,0,0,9,35,0,0,0,0,0,0,2,6,0,1,0,0,7,0,11,0
05-May-20,2020-05-05,Deceased,128,0,1,0,0,0,0,0,0,0,0,0,49,0,1,0,0,2,0,0,0,11,34,0,0,0,0,1,0,2,12,0,2,0,0,6,0,7,0
06-May-20,2020-05-06,Deceased,91,0,2,0,0,0,0,0,0,0,1,0,28,1,0,0,0,0,0,0,0,9,34,0,0,0,0,0,0,2,4,0,2,0,0,4,0,4,0
07-May-20,2020-05-07,Deceased,104,0,2,0,0,1,0,0,0,0,1,0,29,0,0,1,0,1,0,0,0,8,43,0,0,0,0,0,0,1,6,0,2,0,0,2,0,7,0
08-May-20,2020-05-08,Deceased,97,0,3,0,1,0,1,0,0,0,2,0,24,1,0,0,0,0,0,0,0,7,37,0,0,0,0,0,0,1,4,0,3,0,0,4,0,9,0
09-May-20,2020-05-09,Deceased,115,0,3,0,-1,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,11,48,0,0,0,0,1,0,2,3,0,4,1,0,8,0,11,0
10-May-20,2020-05-10,Deceased,112,0,1,0,0,1,1,0,0,0,5,0,21,1,0,0,0,1,0,0,0,4,53,0,0,0,0,0,0,0,2,0,3,0,0,5,0,14,0
11-May-20,2020-05-11,Deceased,81,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1,0,0,0,0,0,6,36,0,0,0,0,0,0,0,5,0,6,0,0,1,0,5,0
12-May-20,2020-05-12,Deceased,120,0,1,0,0,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,0,4,53,0,0,0,0,0,0,1,4,0,8,2,0,2,0,8,0
13-May-20,2020-05-13,Deceased,137,0,1,0,0,1,0,0,0,0,20,0,29,0,0,1,0,2,0,0,0,7,54,0,0,0,0,0,0,0,4,0,3,2,0,4,0,9,0
14-May-20,2020-05-14,Deceased,97,0,1,0,0,0,0,0,0,0,9,0,20,0,0,0,0,2,0,0,0,5,44,0,0,0,0,0,0,0,4,0,2,0,0,2,0,8,0
15-May-20,2020-05-15,Deceased,104,0,0,0,0,0,0,0,0,0,8,0,20,2,0,0,0,1,0,0,0,2,49,0,0,0,0,0,0,0,0,0,5,0,0,7,0,10,0
16-May-20,2020-05-16,Deceased,120,0,1,0,0,1,0,0,0,0,6,0,19,0,0,1,0,0,0,0,0,4,67,0,0,0,0,0,0,0,1,0,4,0,0,9,0,7,0
17-May-20,2020-05-17,Deceased,152,0,1,0,0,0,0,0,0,0,19,0,34,1,0,1,0,1,0,0,0,5,63,0,0,0,0,1,0,3,5,0,4,0,0,8,0,6,0
18-May-20,2020-05-18,Deceased,131,0,0,0,2,1,0,0,0,0,12,0,35,0,0,2,0,0,0,0,0,4,51,0,0,0,0,0,0,2,7,0,3,0,0,6,0,6,0
19-May-20,2020-05-19,Deceased,146,0,2,0,0,0,0,0,0,0,6,0,25,0,1,2,0,3,0,0,0,6,76,0,0,0,0,1,0,1,5,0,3,4,0,5,0,6,0
20-May-20,2020-05-20,Deceased,134,0,1,0,0,0,0,0,0,0,10,0,30,0,0,1,0,1,0,0,0,9,65,0,0,0,0,1,0,0,4,0,3,2,0,4,0,3,0
21-May-20,2020-05-21,Deceased,148,0,1,0,0,0,0,0,0,0,18,0,24,0,0,2,0,0,0,0,0,4,64,0,0,0,0,1,0,1,4,0,7,5,0,11,0,6,0
22-May-20,2020-05-22,Deceased,142,0,1,0,0,2,0,0,0,0,14,0,29,2,0,0,0,0,1,0,0,1,63,0,0,0,0,0,0,0,2,0,4,3,0,14,0,6,0
23-May-20,2020-05-23,Deceased,142,0,1,0,0,0,0,0,0,0,23,0,27,0,0,1,0,1,0,0,0,9,60,0,0,0,0,0,0,0,7,0,5,1,0,3,0,4,0
24-May-20,2020-05-24,Deceased,156,0,0,0,0,0,1,0,0,0,30,0,29,0,0,0,1,0,1,0,0,9,58,0,0,0,0,0,0,1,3,0,8,4,0,6,2,3,0
25-May-20,2020-05-25,Deceased,150,0,0,0,0,2,0,0,0,0,15,0,30,0,0,2,0,2,0,0,0,10,60,0,0,0,0,0,0,0,4,0,7,3,0,8,1,6,0
26-May-20,2020-05-26,Deceased,173,0,1,0,0,1,0,0,0,0,12,0,27,0,0,1,0,0,1,0,0,5,97,0,0,0,0,0,0,0,3,0,11,1,0,8,0,5,0
27-May-20,2020-05-27,Deceased,188,0,1,0,0,1,0,0,0,0,15,0,23,2,2,2,0,3,0,0,0,8,105,0,0,0,0,0,0,0,3,0,6,6,0,5,0,6,0
28-May-20,2020-05-28,Deceased,176,0,1,0,0,0,0,0,0,0,13,0,22,1,0,1,0,0,1,0,0,8,85,0,0,0,0,0,0,0,7,0,12,4,0,15,0,6,0
29-May-20,2020-05-29,Deceased,269,0,1,0,0,0,0,1,0,0,82,0,20,0,0,1,1,1,1,0,0,13,116,0,0,0,0,2,0,2,4,0,9,4,0,4,0,7,0
30-May-20,2020-05-30,Deceased,205,0,0,0,0,6,0,0,0,0,18,0,27,1,0,0,0,1,1,0,0,9,99,0,0,0,0,0,0,2,9,0,6,6,0,12,1,7,0
31-May-20,2020-05-31,Deceased,222,0,2,0,0,2,0,0,0,0,57,0,31,0,0,0,0,2,0,0,0,7,89,0,0,0,0,0,0,1,1,0,13,5,0,4,0,8,0
01-Jun-20,2020-06-01,Deceased,201,0,2,0,0,0,0,0,0,0,50,0,25,1,0,3,0,1,1,0,0,8,76,0,0,0,0,0,0,-1,5,0,11,6,0,5,0,8,0
02-Jun-20,2020-06-02,Deceased,222,0,0,0,0,1,1,1,0,0,33,0,29,2,0,2,0,0,1,1,0,6,103,0,0,0,0,0,0,2,4,0,13,4,0,7,2,10,0
03-Jun-20,2020-06-03,Deceased,259,0,4,0,0,1,0,0,0,0,59,0,30,0,0,1,0,1,0,0,0,7,122,0,0,0,0,0,0,1,6,0,8,7,0,1,1,10,0
04-Jun-20,2020-06-04,Deceased,274,0,3,0,0,3,0,0,0,0,44,0,33,1,0,1,1,4,3,0,0,6,123,0,0,0,0,0,0,0,4,0,15,6,0,15,2,10,0
05-Jun-20,2020-06-05,Deceased,286,0,2,0,0,1,0,0,0,0,49,0,35,0,0,1,1,0,0,0,0,7,139,0,0,0,0,1,0,1,5,0,12,8,0,12,1,11,0
06-Jun-20,2020-06-06,Deceased,297,0,0,0,0,0,0,2,0,0,53,0,29,0,0,3,0,2,1,0,0,15,120,0,0,0,0,0,0,2,13,0,19,10,0,11,0,17,0
07-Jun-20,2020-06-07,Deceased,261,0,2,0,0,1,0,0,0,0,51,0,30,4,0,2,0,2,0,0,0,13,91,0,0,0,0,1,0,1,9,0,18,14,0,7,2,13,0
08-Jun-20,2020-06-08,Deceased,271,0,0,0,0,1,0,0,0,0,62,0,31,11,0,4,0,3,1,0,0,2,109,0,0,0,0,0,0,2,6,0,17,5,0,8,0,9,0
09-Jun-20,2020-06-09,Deceased,272,0,2,0,1,2,0,1,0,0,31,0,33,6,0,3,1,2,0,0,0,6,120,0,0,0,0,0,0,2,9,0,18,6,1,18,0,10,0
10-Jun-20,2020-06-10,Deceased,358,0,1,0,1,1,0,1,0,0,79,0,34,7,1,3,0,3,1,0,0,7,149,0,0,0,0,0,0,0,4,0,19,8,0,20,2,17,0
11-Jun-20,2020-06-11,Deceased,394,0,2,0,0,0,0,0,0,0,101,0,38,12,0,1,0,3,1,0,0,4,152,0,0,0,0,1,2,4,6,0,23,9,0,24,1,10,0
12-Jun-20,2020-06-12,Deceased,388,0,0,0,2,1,0,0,0,0,129,0,31,6,0,1,0,7,1,0,0,9,127,0,0,0,0,1,1,4,7,0,18,9,0,20,5,9,0
13-Jun-20,2020-06-13,Deceased,309,0,2,0,0,0,0,0,0,0,57,0,33,8,0,2,0,3,0,0,0,7,113,0,0,0,0,0,0,2,10,0,30,8,0,20,2,12,0
14-Jun-20,2020-06-14,Deceased,324,0,2,0,0,1,0,3,0,0,56,0,29,10,0,4,0,5,0,0,0,12,120,0,0,0,0,1,1,2,10,0,38,3,0,14,1,12,0
15-Jun-20,2020-06-15,Deceased,396,0,2,0,0,2,1,0,0,0,73,0,28,12,0,3,1,2,1,0,0,6,178,0,0,0,0,0,0,4,9,0,44,2,0,18,0,10,0
16-Jun-20,2020-06-16,Deceased,2004,0,2,0,0,1,0,0,0,0,437,0,28,18,0,1,0,7,0,0,0,11,1409,0,0,0,0,0,0,1,7,0,49,4,0,18,1,10,0
17-Jun-20,2020-06-17,Deceased,341,0,2,0,0,0,0,0,0,0,67,0,27,12,0,1,1,8,0,0,0,6,114,0,0,0,0,0,1,6,5,0,48,1,0,30,1,11,0
18-Jun-20,2020-06-18,Deceased,343,0,2,0,1,5,0,0,0,0,65,0,31,4,0,7,1,12,1,0,0,4,100,0,0,0,0,0,1,5,17,0,49,3,0,23,0,12,0
19-Jun-20,2020-06-19,Deceased,364,0,4,0,0,5,0,1,0,0,66,0,27,10,0,4,0,9,0,0,0,9,142,0,0,0,0,0,1,9,3,0,41,3,0,19,0,11,0
20-Jun-20,2020-06-20,Deceased,308,0,5,0,0,0,0,1,0,0,77,0,20,5,0,6,0,9,0,0,0,6,91,0,0,0,0,1,0,6,4,0,38,5,0,22,1,11,0
21-Jun-20,2020-06-21,Deceased,426,0,5,0,0,2,0,0,0,0,63,0,25,11,0,1,0,5,0,0,0,14,186,0,0,0,0,4,1,1,12,0,53,7,0,21,0,15,0
22-Jun-20,2020-06-22,Deceased,312,0,5,0,0,1,0,1,0,0,58,1,21,9,0,3,0,5,0,0,0,6,113,0,0,0,0,2,0,2,7,0,37,7,0,19,1,14,0
23-Jun-20,2020-06-23,Deceased,468,0,8,0,0,2,0,0,0,0,68,1,26,9,0,2,0,8,1,0,0,4,248,0,0,0,0,3,1,4,9,0,39,3,0,19,2,11,0
24-Jun-20,2020-06-24,Deceased,424,0,10,1,0,1,0,0,0,0,64,0,25,10,0,1,1,14,0,0,0,9,208,0,0,0,0,0,0,8,10,0,33,5,0,8,5,11,0
25-Jun-20,2020-06-25,Deceased,401,0,7,0,0,1,0,0,0,0,64,0,18,10,1,2,0,6,0,0,0,8,192,0,0,0,0,0,0,7,4,0,45,5,0,15,1,15,0
26-Jun-20,2020-06-26,Deceased,381,0,10,0,0,0,0,1,0,0,63,0,18,13,0,1,0,10,0,0,0,4,175,0,0,0,0,0,0,2,1,0,46,7,0,19,1,10,0
27-Jun-20,2020-06-27,Deceased,414,0,11,0,1,2,0,0,0,0,66,0,18,7,0,2,0,11,0,0,0,4,167,0,0,0,0,1,1,6,11,0,68,6,0,19,0,13,0
28-Jun-20,2020-06-28,Deceased,384,0,12,0,1,4,0,0,0,0,65,1,19,5,0,1,0,16,0,0,0,7,156,0,0,0,0,3,1,5,8,0,54,4,0,11,1,10,0
29-Jun-20,2020-06-29,Deceased,417,0,11,0,0,1,0,0,0,0,57,0,19,9,0,1,3,19,1,0,0,7,181,0,0,0,0,2,0,5,6,0,62,6,0,12,1,14,0
30-Jun-20,2020-06-30,Deceased,506,0,7,0,1,5,0,0,0,0,62,0,20,4,1,6,0,20,1,0,0,8,245,0,0,0,0,2,1,6,8,0,60,7,0,25,2,15,0
01-Jul-20,2020-07-01,Deceased,438,0,6,0,0,5,0,1,0,0,61,1,21,4,0,4,0,7,1,0,0,9,198,0,0,0,0,1,0,5,8,0,63,7,0,21,0,15,0
02-Jul-20,2020-07-02,Deceased,378,0,5,0,2,5,0,0,0,0,61,0,19,11,0,10,0,19,0,0,0,8,125,0,0,0,0,2,0,3,9,0,57,8,0,17,1,16,0
03-Jul-20,2020-07-03,Deceased,444,0,8,0,0,6,0,0,0,0,59,0,18,4,0,4,0,21,0,0,0,4,198,0,0,0,0,2,1,5,10,0,64,8,0,14,0,18,0
04-Jul-20,2020-07-04,Deceased,611,0,12,0,0,4,0,0,0,0,81,2,21,5,1,8,3,42,0,0,0,5,295,0,0,0,0,6,1,5,7,0,65,5,0,24,0,19,0
05-Jul-20,2020-07-05,Deceased,421,0,14,0,0,2,0,0,0,0,63,1,18,5,0,5,1,37,0,0,0,10,151,0,0,0,0,3,0,2,9,0,60,7,0,12,0,21,0
06-Jul-20,2020-07-06,Deceased,473,0,7,1,0,7,0,0,0,0,48,0,17,11,0,6,1,30,2,0,0,9,204,0,0,0,0,2,0,5,5,0,61,11,0,24,0,22,0
07-Jul-20,2020-07-07,Deceased,479,0,13,0,2,1,1,0,1,0,50,1,17,3,0,5,2,15,0,0,0,5,224,0,0,0,0,6,0,6,11,0,65,7,0,18,1,25,0
08-Jul-20,2020-07-08,Deceased,492,0,12,0,6,2,0,0,0,0,48,0,16,3,0,6,0,54,0,0,0,7,198,0,1,0,0,7,0,3,10,0,64,11,0,18,3,23,0
09-Jul-20,2020-07-09,Deceased,479,0,13,0,5,9,0,1,0,0,45,1,15,5,0,5,1,17,0,0,0,5,219,0,0,0,0,6,2,5,9,0,65,7,0,17,0,27,0
10-Jul-20,2020-07-10,Deceased,520,0,15,0,8,2,0,2,0,0,42,0,14,3,0,5,0,57,0,0,0,4,226,0,0,0,0,6,1,4,6,0,64,8,0,27,0,26,0
11-Jul-20,2020-07-11,Deceased,543,0,17,0,2,7,1,0,0,0,34,3,10,7,0,10,1,70,2,0,0,6,223,0,0,0,0,6,1,8,6,0,69,9,1,24,0,26,0
12-Jul-20,2020-07-12,Deceased,500,0,19,0,4,7,0,2,0,0,37,2,13,4,0,10,7,71,2,0,0,9,173,0,0,0,0,5,0,4,7,0,68,8,0,21,1,26,0
13-Jul-20,2020-07-13,Deceased,541,0,37,1,4,9,0,0,0,0,40,3,10,7,0,8,2,73,2,0,0,10,193,0,0,0,0,7,0,5,8,0,66,9,0,21,2,24,0
